StartTime;LastResetTime;CurrentTime;ElapsedTime(P);ElapsedTime(C);Rate(P);Rate(C);IncomingCall(P);IncomingCall(C);OutgoingCall(P);OutgoingCall(C);MsgRecvPerS(P);MsgRecvPerS(C);MsgSendPerS(P);MsgSendPerS(C);UnexpectedMsg(P);UnexpectedMsg(C);CurrentCall;InitSuccessfulCall(P);InitSuccessfulCall(C);TrafficSuccessfulCall(P);TrafficSuccessfulCall(C);DefaultSuccessfulCall(P);DefaultSuccessfulCall(C);AbortSuccessfulCall(P);AbortSuccessfulCall(C);FailedCall(P);FailedCall(C);FailedRefused(P);FailedRefused(C);FailedAborted(P);FailedAborted(C);FailedTimeout(P);FailedTimeout(C);ResponseTime(P);ResponseTime(C);ResponseTimeRepartition;<50;<75;<100;<150;<300;<5000;>=5000;
2013-10-11 15:34:51;2013-10-11 15:35:00;2013-10-11 15:35:01;00:00:01;00:00:10;1;1.09967;0;0;1;11;1;1.09967;1;1.09967;0;0;0;0;1;1;10;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:000;;10;0;0;0;0;0;0;
2013-10-11 15:34:51;2013-10-11 15:35:01;2013-10-11 15:35:02;00:00:01;00:00:11;1;1.09051;0;0;1;12;1;1.09051;1;1.09051;0;0;0;0;1;1;11;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:000;;11;0;0;0;0;0;0;
2013-10-11 15:34:51;2013-10-11 15:35:02;2013-10-11 15:35:03;00:00:01;00:00:12;1;1.08297;0;0;1;13;1;1.08297;1;1.08297;0;0;0;0;1;1;12;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:000;;12;0;0;0;0;0;0;
2013-10-11 15:34:51;2013-10-11 15:35:03;2013-10-11 15:35:04;00:00:01;00:00:13;1;1.07659;0;0;1;14;1;1.07659;1;1.07659;0;0;0;0;1;1;13;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:000;;13;0;0;0;0;0;0;
2013-10-11 15:34:51;2013-10-11 15:35:04;2013-10-11 15:35:05;00:00:01;00:00:14;1;1.07105;0;0;1;15;1;1.07105;1;1.07105;0;0;0;0;1;1;14;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:000;;14;0;0;0;0;0;0;
2013-10-11 15:34:51;2013-10-11 15:35:05;2013-10-11 15:35:06;00:00:01;00:00:15;2;1.13296;0;0;2;17;2;1.13296;2;1.13296;0;0;0;0;1;2;16;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:000;;16;0;0;0;0;0;0;
2013-10-11 15:34:51;2013-10-11 15:35:06;2013-10-11 15:35:07;00:00:01;00:00:16;0;1.06217;0;0;0;17;0;1.06217;0;1.06217;0;0;0;0;1;0;16;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:000;;16;0;0;0;0;0;0;
2013-10-11 15:34:51;2013-10-11 15:35:07;2013-10-11 15:35:08;00:00:01;00:00:17;1;1.05845;0;0;1;18;1;1.05845;1;1.05845;0;0;0;0;1;1;17;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:000;;17;0;0;0;0;0;0;
2013-10-11 15:34:51;2013-10-11 15:35:08;2013-10-11 15:35:09;00:00:01;00:00:18;1;1.0552;0;0;1;19;1;1.0552;1;1.0552;0;0;0;0;1;1;18;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:000;;18;0;0;0;0;0;0;
2013-10-11 15:34:51;2013-10-11 15:35:09;2013-10-11 15:35:10;00:00:01;00:00:19;1;1.0523;0;0;1;20;1;1.0523;1;1.0523;0;0;0;0;1;1;19;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:000;;19;0;0;0;0;0;0;
2013-10-11 15:34:51;2013-10-11 15:35:10;2013-10-11 15:35:10;00:00:00;00:00:19;4.29185;1.09148;0;0;1;21;4.29185;1.09148;4.29185;1.09148;0;0;0;0;1;1;20;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:000;;20;0;0;0;0;0;0;
