StartTime;LastResetTime;CurrentTime;ElapsedTime(P);ElapsedTime(C);Rate(P);Rate(C);IncomingCall(P);IncomingCall(C);OutgoingCall(P);OutgoingCall(C);MsgRecvPerS(P);MsgRecvPerS(C);MsgSendPerS(P);MsgSendPerS(C);UnexpectedMsg(P);UnexpectedMsg(C);CurrentCall;InitSuccessfulCall(P);InitSuccessfulCall(C);TrafficSuccessfulCall(P);TrafficSuccessfulCall(C);DefaultSuccessfulCall(P);DefaultSuccessfulCall(C);AbortSuccessfulCall(P);AbortSuccessfulCall(C);FailedCall(P);FailedCall(C);FailedRefused(P);FailedRefused(C);FailedAborted(P);FailedAborted(C);FailedTimeout(P);FailedTimeout(C);ResponseTime(P);ResponseTime(C);ResponseTimeRepartition;<50;<75;<100;<150;<300;<5000;>=5000;
2013-10-11 15:30:19;2013-10-11 15:30:28;2013-10-11 15:30:29;00:00:01;00:00:10;1;1.09967;0;0;1;11;1;1.09967;1;1.09967;0;0;0;0;1;1;10;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:000;;10;0;0;0;0;0;0;
2013-10-11 15:30:19;2013-10-11 15:30:30;2013-10-11 15:30:30;00:00:01;00:00:11;1;1.09051;0;0;1;12;1;1.09051;1;1.09051;0;0;0;0;1;1;11;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:000;;11;0;0;0;0;0;0;
2013-10-11 15:30:19;2013-10-11 15:30:30;2013-10-11 15:30:31;00:00:01;00:00:12;1;1.08297;0;0;1;13;1;1.08297;1;1.08297;0;0;0;0;1;1;12;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:000;;12;0;0;0;0;0;0;
2013-10-11 15:30:19;2013-10-11 15:30:31;2013-10-11 15:30:32;00:00:01;00:00:13;1;1.07651;0;0;1;14;1;1.07651;1;1.07651;0;0;0;0;1;1;13;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:000;;13;0;0;0;0;0;0;
2013-10-11 15:30:19;2013-10-11 15:30:32;2013-10-11 15:30:33;00:00:01;00:00:14;1;1.07105;0;0;1;15;1;1.07105;1;1.07105;0;0;0;0;1;1;14;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:000;;14;0;0;0;0;0;0;
2013-10-11 15:30:19;2013-10-11 15:30:34;2013-10-11 15:30:34;00:00:01;00:00:15;1;1.06631;0;0;1;16;1;1.06631;1;1.06631;0;0;0;0;1;1;15;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:000;;15;0;0;0;0;0;0;
2013-10-11 15:30:19;2013-10-11 15:30:34;2013-10-11 15:30:35;00:00:01;00:00:16;1;1.0621;0;0;1;17;1;1.0621;1;1.0621;0;0;0;0;1;1;16;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:000;;16;0;0;0;0;0;0;
2013-10-11 15:30:19;2013-10-11 15:30:35;2013-10-11 15:30:36;00:00:01;00:00:17;1;1.05845;0;0;1;18;1;1.05845;1;1.05845;0;0;0;0;1;1;17;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:000;;17;0;0;0;0;0;0;
2013-10-11 15:30:19;2013-10-11 15:30:36;2013-10-11 15:30:37;00:00:01;00:00:18;1;1.0552;0;0;1;19;1;1.0552;1;1.0552;0;0;0;0;1;1;18;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:000;;18;0;0;0;0;0;0;
2013-10-11 15:30:19;2013-10-11 15:30:38;2013-10-11 15:30:38;00:00:01;00:00:19;1;1.05224;0;0;1;20;1;1.05224;1;1.05224;0;0;0;0;1;1;19;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:000;;19;0;0;0;0;0;0;
2013-10-11 15:30:19;2013-10-11 15:30:38;2013-10-11 15:30:39;00:00:01;00:00:20;1;1.04963;0;0;1;21;1;1.04963;1;1.04963;0;0;0;0;1;1;20;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:000;;20;0;0;0;0;0;0;
2013-10-11 15:30:19;2013-10-11 15:30:39;2013-10-11 15:30:40;00:00:01;00:00:21;1;1.04727;0;0;1;22;1;1.04727;1;1.04727;0;0;0;0;1;1;21;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:000;;21;0;0;0;0;0;0;
2013-10-11 15:30:19;2013-10-11 15:30:40;2013-10-11 15:30:41;00:00:01;00:00:22;1;1.04507;0;0;1;23;1;1.04507;1;1.04507;0;0;0;0;1;1;22;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:000;;22;0;0;0;0;0;0;
2013-10-11 15:30:19;2013-10-11 15:30:41;2013-10-11 15:30:42;00:00:00;00:00:23;1.00503;1.0433;0;0;1;24;1.00503;1.0433;1.00503;1.0433;0;0;0;0;1;1;23;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:000;;23;0;0;0;0;0;0;
