StartTime;LastResetTime;CurrentTime;ElapsedTime(P);ElapsedTime(C);Rate(P);Rate(C);IncomingCall(P);IncomingCall(C);OutgoingCall(P);OutgoingCall(C);MsgRecvPerS(P);MsgRecvPerS(C);MsgSendPerS(P);MsgSendPerS(C);UnexpectedMsg(P);UnexpectedMsg(C);CurrentCall;InitSuccessfulCall(P);InitSuccessfulCall(C);TrafficSuccessfulCall(P);TrafficSuccessfulCall(C);DefaultSuccessfulCall(P);DefaultSuccessfulCall(C);AbortSuccessfulCall(P);AbortSuccessfulCall(C);FailedCall(P);FailedCall(C);FailedRefused(P);FailedRefused(C);FailedAborted(P);FailedAborted(C);FailedTimeout(P);FailedTimeout(C);ResponseTime(P);ResponseTime(C);ResponseTimeRepartition;<50;<75;<100;<150;<300;<5000;>=5000;
2013-10-11 15:58:44;2013-10-11 15:58:44;2013-10-11 15:58:44;00:00:00;00:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:000;;0;0;0;0;0;0;0;
2013-10-11 15:58:44;2013-10-11 15:58:44;2013-10-11 15:58:45;00:00:01;00:00:01;996;996.004;0;0;996;997;969;968.032;996;996.004;0;0;28;1;1;968;968;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:023;00:00:00:023;;968;0;0;0;0;0;0;
2013-10-11 15:58:44;2013-10-11 15:58:45;2013-10-11 15:58:46;00:00:01;00:00:02;984;990.005;0;0;984;1981;986;977.011;984;990.005;0;0;26;0;1;986;1954;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:024;00:00:00:024;;1954;0;0;0;0;0;0;
2013-10-11 15:58:44;2013-10-11 15:58:46;2013-10-11 15:58:47;00:00:01;00:00:03;984;988.004;0;0;984;2965;991;981.673;984;988.004;0;0;19;0;1;991;2945;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:024;00:00:00:024;;2945;0;0;0;0;0;0;
2013-10-11 15:58:44;2013-10-11 15:58:47;2013-10-11 15:58:48;00:00:01;00:00:04;1025;997.002;0;0;1025;3990;1013;989.255;1025;997.002;0;0;31;0;1;1013;3958;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:025;00:00:00:024;;3958;0;0;0;0;0;0;
2013-10-11 15:58:44;2013-10-11 15:58:48;2013-10-11 15:58:49;00:00:01;00:00:05;984;994.402;0;0;984;4974;994;990.204;984;994.402;0;0;21;0;1;994;4952;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:024;00:00:00:024;;4952;0;0;0;0;0;0;
2013-10-11 15:58:44;2013-10-11 15:58:49;2013-10-11 15:58:50;00:00:01;00:00:06;1025;999.5;0;0;1025;5999;1016;994.502;1025;999.5;0;0;30;0;1;1016;5968;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:027;00:00:00:025;;5968;0;0;0;0;0;0;
2013-10-11 15:58:44;2013-10-11 15:58:50;2013-10-11 15:58:51;00:00:01;00:00:07;984;997.144;0;0;984;6983;992;994.003;984;997.144;0;0;22;0;1;992;6960;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:024;00:00:00:025;;6960;0;0;0;0;0;0;
2013-10-11 15:58:44;2013-10-11 15:58:51;2013-10-11 15:58:52;00:00:01;00:00:08;984;995.502;0;0;984;7967;991;993.627;984;995.502;0;0;15;0;1;991;7951;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:024;00:00:00:024;;7951;0;0;0;0;0;0;
2013-10-11 15:58:44;2013-10-11 15:58:52;2013-10-11 15:58:53;00:00:01;00:00:09;1025;998.667;0;0;1025;8992;1024;996.89;1025;998.667;0;0;16;0;1;1024;8975;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:026;00:00:00:025;;8975;0;0;0;0;0;0;
2013-10-11 15:58:44;2013-10-11 15:58:53;2013-10-11 15:58:54;00:00:01;00:00:10;984;997.201;0;0;984;9976;975;994.702;984;997.201;0;0;25;0;1;975;9950;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:026;00:00:00:025;;9950;0;0;0;0;0;0;
2013-10-11 15:58:44;2013-10-11 15:58:54;2013-10-11 15:58:55;00:00:01;00:00:11;1025;999.727;0;0;1025;11001;1023;997.274;1025;999.727;0;0;27;0;1;1023;10973;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:024;00:00:00:025;;10973;0;0;0;0;0;0;
2013-10-11 15:58:44;2013-10-11 15:58:55;2013-10-11 15:58:56;00:00:01;00:00:12;984;998.334;0;0;984;11985;985;996.168;984;998.334;0;0;26;0;1;985;11958;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:025;00:00:00:025;;11958;0;0;0;0;0;0;
2013-10-11 15:58:44;2013-10-11 15:58:56;2013-10-11 15:58:57;00:00:01;00:00:13;984;997.232;0;0;984;12969;992;995.848;984;997.232;0;0;18;0;1;992;12950;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:024;00:00:00:025;;12950;0;0;0;0;0;0;
