StartTime;LastResetTime;CurrentTime;ElapsedTime(P);ElapsedTime(C);Rate(P);Rate(C);IncomingCall(P);IncomingCall(C);OutgoingCall(P);OutgoingCall(C);MsgRecvPerS(P);MsgRecvPerS(C);MsgSendPerS(P);MsgSendPerS(C);UnexpectedMsg(P);UnexpectedMsg(C);CurrentCall;InitSuccessfulCall(P);InitSuccessfulCall(C);TrafficSuccessfulCall(P);TrafficSuccessfulCall(C);DefaultSuccessfulCall(P);DefaultSuccessfulCall(C);AbortSuccessfulCall(P);AbortSuccessfulCall(C);FailedCall(P);FailedCall(C);FailedRefused(P);FailedRefused(C);FailedAborted(P);FailedAborted(C);FailedTimeout(P);FailedTimeout(C);ResponseTime(P);ResponseTime(C);ResponseTimeRepartition;<50;<75;<100;<150;<300;<5000;>=5000;
2013-10-11 16:42:59;2013-10-11 16:42:59;2013-10-11 16:42:59;00:00:00;00:00:00;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:000;;0;0;0;0;0;0;0;
2013-10-11 16:42:59;2013-10-11 16:43:00;2013-10-11 16:43:00;00:00:01;00:00:01;2;2.997;0;0;2;3;1;0.999001;2;2.997;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:000;;0;0;0;0;0;0;0;
2013-10-11 16:42:59;2013-10-11 16:43:00;2013-10-11 16:43:01;00:00:01;00:00:02;0;1.49925;0;0;0;3;0;0.49975;0;1.49925;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:000;;0;0;0;0;0;0;0;
2013-10-11 16:42:59;2013-10-11 16:43:01;2013-10-11 16:43:02;00:00:01;00:00:03;0;0.999667;0;0;0;3;0;0.333222;0;0.999667;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:000;;0;0;0;0;0;0;0;
2013-10-11 16:42:59;2013-10-11 16:43:02;2013-10-11 16:43:03;00:00:01;00:00:04;0;0.749625;0;0;0;3;0;0.249875;0;0.749625;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:000;;0;0;0;0;0;0;0;
2013-10-11 16:42:59;2013-10-11 16:43:03;2013-10-11 16:43:04;00:00:01;00:00:05;0;0.59976;0;0;0;3;0;0.19992;0;0.59976;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:000;;0;0;0;0;0;0;0;
2013-10-11 16:42:59;2013-10-11 16:43:04;2013-10-11 16:43:05;00:00:01;00:00:06;0;0.499833;0;0;0;3;0;0.166611;0;0.499833;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:000;;0;0;0;0;0;0;0;
2013-10-11 16:42:59;2013-10-11 16:43:05;2013-10-11 16:43:06;00:00:01;00:00:07;0;0.428449;0;0;0;3;0;0.142816;0;0.428449;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:000;;0;0;0;0;0;0;0;
2013-10-11 16:42:59;2013-10-11 16:43:06;2013-10-11 16:43:07;00:00:01;00:00:08;0;0.374859;0;0;0;3;0;0.124953;0;0.374859;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:000;;0;0;0;0;0;0;0;
2013-10-11 16:42:59;2013-10-11 16:43:07;2013-10-11 16:43:08;00:00:01;00:00:09;0;0.333222;0;0;0;3;0;0.111074;0;0.333222;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:000;;0;0;0;0;0;0;0;
2013-10-11 16:42:59;2013-10-11 16:43:08;2013-10-11 16:43:09;00:00:01;00:00:10;0;0.29991;0;0;0;3;0;0.09997;0;0.29991;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:000;;0;0;0;0;0;0;0;
2013-10-11 16:42:59;2013-10-11 16:43:09;2013-10-11 16:43:10;00:00:01;00:00:11;2;0.45438;0;0;2;5;0;0.090876;2;0.45438;0;0;2;0;1;0;0;0;0;0;0;2;2;0;0;0;0;2;2;00:00:00:000;00:00:00:000;;0;0;0;0;0;0;0;
2013-10-11 16:42:59;2013-10-11 16:43:10;2013-10-11 16:43:11;00:00:01;00:00:12;0;0.416528;0;0;0;5;0;0.0833056;0;0.416528;0;0;2;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;2;00:00:00:000;00:00:00:000;;0;0;0;0;0;0;0;
2013-10-11 16:42:59;2013-10-11 16:43:11;2013-10-11 16:43:12;00:00:01;00:00:13;0;0.384497;0;0;0;5;0;0.0768994;0;0.384497;0;0;2;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;2;00:00:00:000;00:00:00:000;;0;0;0;0;0;0;0;
2013-10-11 16:42:59;2013-10-11 16:43:12;2013-10-11 16:43:13;00:00:01;00:00:14;0;0.357015;0;0;0;5;0;0.0714031;0;0.357015;0;0;2;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;2;00:00:00:000;00:00:00:000;;0;0;0;0;0;0;0;
2013-10-11 16:42:59;2013-10-11 16:43:13;2013-10-11 16:43:14;00:00:01;00:00:15;0;0.333222;0;0;0;5;0;0.0666445;0;0.333222;0;0;2;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;2;00:00:00:000;00:00:00:000;;0;0;0;0;0;0;0;
2013-10-11 16:42:59;2013-10-11 16:43:14;2013-10-11 16:43:15;00:00:01;00:00:16;0;0.312402;0;0;0;5;0;0.0624805;0;0.312402;0;0;2;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;2;00:00:00:000;00:00:00:000;;0;0;0;0;0;0;0;
2013-10-11 16:42:59;2013-10-11 16:43:15;2013-10-11 16:43:16;00:00:01;00:00:17;0;0.294031;0;0;0;5;0;0.0588062;0;0.294031;0;0;2;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;2;00:00:00:000;00:00:00:000;;0;0;0;0;0;0;0;
2013-10-11 16:42:59;2013-10-11 16:43:16;2013-10-11 16:43:17;00:00:01;00:00:18;0;0.277685;0;0;0;5;0;0.055537;0;0.277685;0;0;2;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;2;00:00:00:000;00:00:00:000;;0;0;0;0;0;0;0;
2013-10-11 16:42:59;2013-10-11 16:43:17;2013-10-11 16:43:18;00:00:01;00:00:19;0;0.263075;0;0;0;5;0;0.052615;0;0.263075;0;0;2;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;2;00:00:00:000;00:00:00:000;;0;0;0;0;0;0;0;
2013-10-11 16:42:59;2013-10-11 16:43:18;2013-10-11 16:43:18;00:00:00;00:00:19;0;0.256121;0;0;0;5;0;0.0512243;0;0.256121;0;0;2;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;2;00:00:00:000;00:00:00:000;;0;0;0;0;0;0;0;
