StartTime;LastResetTime;CurrentTime;ElapsedTime(P);ElapsedTime(C);Rate(P);Rate(C);IncomingCall(P);IncomingCall(C);OutgoingCall(P);OutgoingCall(C);MsgRecvPerS(P);MsgRecvPerS(C);MsgSendPerS(P);MsgSendPerS(C);UnexpectedMsg(P);UnexpectedMsg(C);CurrentCall;InitSuccessfulCall(P);InitSuccessfulCall(C);TrafficSuccessfulCall(P);TrafficSuccessfulCall(C);DefaultSuccessfulCall(P);DefaultSuccessfulCall(C);AbortSuccessfulCall(P);AbortSuccessfulCall(C);FailedCall(P);FailedCall(C);FailedRefused(P);FailedRefused(C);FailedAborted(P);FailedAborted(C);FailedTimeout(P);FailedTimeout(C);ResponseTime(P);ResponseTime(C);ResponseTimeRepartition;<50;<75;<100;<150;<300;<5000;>=5000;
2013-10-11 16:21:23;2013-10-11 16:21:23;2013-10-11 16:21:23;00:00:00;00:00:00;1000;1000;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:000;;0;0;0;0;0;0;0;
2013-10-11 16:21:23;2013-10-11 16:21:23;2013-10-11 16:21:24;00:00:01;00:00:01;9750;9731.54;0;0;9750;9751;1;0.998004;9750;9731.54;0;0;9750;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:000;;0;0;0;0;0;0;0;
2013-10-11 16:21:23;2013-10-11 16:21:24;2013-10-11 16:21:25;00:00:01;00:00:02;9960;9845.65;0;0;9960;19711;0;0.499501;9960;9845.65;0;0;19710;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:02:002;;0;0;0;0;0;0;0;
2013-10-11 16:21:23;2013-10-11 16:21:25;2013-10-11 16:21:26;00:00:01;00:00:03;10120;9937.04;0;0;10120;29831;0;0.333111;10120;9937.04;0;0;29830;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:000;;0;0;0;0;0;0;0;
2013-10-11 16:21:23;2013-10-11 16:21:26;2013-10-11 16:21:27;00:00:01;00:00:04;9840;9912.79;0;0;9840;39671;0;0.249875;9840;9912.79;0;0;39670;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:000;;0;0;0;0;0;0;0;
2013-10-11 16:21:23;2013-10-11 16:21:27;2013-10-11 16:21:28;00:00:01;00:00:05;10320;9994.2;0;0;10320;49991;0;0.19992;9757;9881.65;0;0;49990;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:000;;0;0;0;0;0;0;0;
2013-10-11 16:21:23;2013-10-11 16:21:28;2013-10-11 16:21:29;00:00:01;00:00:06;10;8330.72;0;0;10;50001;0;0.166611;571;8330.72;0;0;50000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:000;;0;0;0;0;0;0;0;
2013-10-11 16:21:23;2013-10-11 16:21:29;2013-10-11 16:21:30;00:00:01;00:00:07;0;7140.96;0;0;0;50001;0;0.142816;0;7140.96;0;0;50000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:000;;0;0;0;0;0;0;0;
2013-10-11 16:21:23;2013-10-11 16:21:30;2013-10-11 16:21:31;00:00:01;00:00:08;0;6247.78;0;0;0;50001;0;0.124953;0;6247.78;0;0;50000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:000;;0;0;0;0;0;0;0;
2013-10-11 16:21:23;2013-10-11 16:21:31;2013-10-11 16:21:32;00:00:01;00:00:09;0;5553.82;0;0;0;50001;0;0.111074;0;5553.82;0;0;50000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:000;;0;0;0;0;0;0;0;
