StartTime;LastResetTime;CurrentTime;ElapsedTime(P);ElapsedTime(C);Rate(P);Rate(C);IncomingCall(P);IncomingCall(C);OutgoingCall(P);OutgoingCall(C);MsgRecvPerS(P);MsgRecvPerS(C);MsgSendPerS(P);MsgSendPerS(C);UnexpectedMsg(P);UnexpectedMsg(C);CurrentCall;InitSuccessfulCall(P);InitSuccessfulCall(C);TrafficSuccessfulCall(P);TrafficSuccessfulCall(C);DefaultSuccessfulCall(P);DefaultSuccessfulCall(C);AbortSuccessfulCall(P);AbortSuccessfulCall(C);FailedCall(P);FailedCall(C);FailedRefused(P);FailedRefused(C);FailedAborted(P);FailedAborted(C);FailedTimeout(P);FailedTimeout(C);ResponseTime(P);ResponseTime(C);ResponseTimeRepartition;<50;<75;<100;<150;<300;<5000;>=5000;
2013-10-11 16:42:23;2013-10-11 16:42:32;2013-10-11 16:42:33;00:00:01;00:00:10;9000;8994.7;0;0;9000;89965;9158;8985.8;9000;8994.7;0;0;89;0;1;9158;89875;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:028;00:00:00:029;;85344;4246;285;0;0;0;0;
2013-10-11 16:42:23;2013-10-11 16:42:33;2013-10-11 16:42:34;00:00:01;00:00:11;8748;8971.46;0;0;8748;98713;8731;8961.83;8748;8971.46;0;0;106;0;1;8731;98606;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:027;00:00:00:028;;93646;4675;285;0;0;0;0;
2013-10-11 16:42:23;2013-10-11 16:42:34;2013-10-11 16:42:35;00:00:01;00:00:12;9297;8998.58;0;0;9297;108010;9087;8972.26;9255;8995.08;0;0;316;0;1;9087;107693;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:028;00:00:00:028;;102194;5214;285;0;0;0;0;
2013-10-11 16:42:23;2013-10-11 16:42:35;2013-10-11 16:42:36;00:00:01;00:00:13;8775;8981.39;0;0;8775;116785;8958;8971.16;8813;8981.39;0;0;133;0;1;8958;116651;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:028;00:00:00:028;;110768;5598;285;0;0;0;0;
2013-10-11 16:42:23;2013-10-11 16:42:36;2013-10-11 16:42:37;00:00:01;00:00:14;9207;8997.5;0;0;9207;125992;8981;8971.86;9207;8997.5;0;0;359;0;1;8981;125632;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:028;00:00:00:028;;118888;6459;285;0;0;0;0;
2013-10-11 16:42:23;2013-10-11 16:42:37;2013-10-11 16:42:38;00:00:01;00:00:15;8829;8985.67;0;0;8829;134821;8835;8962.14;8829;8985.67;0;0;353;0;1;8835;134467;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:028;00:00:00:028;;127365;6817;285;0;0;0;0;
2013-10-11 16:42:23;2013-10-11 16:42:38;2013-10-11 16:42:39;00:00:01;00:00:16;9198;8998.94;0;0;9198;144019;8862;8955.89;9193;8998.62;0;0;689;0;1;8862;143329;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:029;00:00:00:028;;135734;7310;285;0;0;0;0;
2013-10-11 16:42:23;2013-10-11 16:42:39;2013-10-11 16:42:40;00:00:01;00:00:17;8739;8983.65;0;0;8739;152758;9091;8963.83;8739;8983.65;0;0;337;0;1;9091;152420;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:027;00:00:00:028;;144494;7641;285;0;0;0;0;
2013-10-11 16:42:23;2013-10-11 16:42:40;2013-10-11 16:42:41;00:00:01;00:00:18;9261;8999.06;0;0;9261;162019;9186;8976.17;9261;8999.06;0;0;412;0;1;9186;161606;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:028;00:00:00:028;;153071;8250;285;0;0;0;0;
2013-10-11 16:42:23;2013-10-11 16:42:41;2013-10-11 16:42:42;00:00:01;00:00:19;8991;8998.16;0;0;8991;171010;8745;8963.54;8991;8998.16;0;0;658;0;1;8745;170351;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:028;00:00:00:028;;161380;8686;285;0;0;0;0;
2013-10-11 16:42:23;2013-10-11 16:42:42;2013-10-11 16:42:43;00:00:01;00:00:20;5454;8821;0;0;5454;176464;5882;8809.5;5454;8821;0;0;230;0;1;5882;176233;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:029;00:00:00:028;;166994;8954;285;0;0;0;0;
2013-10-11 16:42:23;2013-10-11 16:42:43;2013-10-11 16:42:44;00:00:00;00:00:20;0;8481.4;0;0;0;176464;0;8470.34;0;8481.4;0;0;230;0;1;0;176233;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:028;;166994;8954;285;0;0;0;0;
